Day,DayOfWeek,Hour,device,activated
1,0,8,device_2,False
10,2,3,device_1,False
21,6,21,device_3,False
8,4,1,device_2,False
15,4,15,device_4,False
29,4,8,device_6,False
18,0,6,device_6,True
7,6,19,device_7,False
7,6,3,device_1,False
28,6,16,device_1,False
12,4,7,device_5,True
2,5,16,device_6,False
6,5,16,device_7,False
11,0,15,device_5,True
2,5,20,device_1,False
5,1,12,device_4,True
22,4,6,device_1,False
11,3,8,device_5,True
25,0,2,device_1,False
26,1,7,device_4,False
23,1,5,device_5,False
16,1,3,device_2,False
22,0,17,device_5,False
2,1,3,device_6,False
23,1,4,device_3,False
18,0,12,device_3,True
22,0,14,device_5,False
25,0,1,device_1,False
1,4,14,device_3,True
13,2,12,device_3,True
9,1,2,device_1,False
2,5,14,device_6,False
24,6,15,device_5,False
6,5,19,device_7,False
25,0,6,device_2,False
4,3,11,device_5,True
21,6,7,device_1,False
30,5,17,device_6,False
7,6,21,device_7,False
6,2,13,device_2,True
18,0,18,device_6,False
8,4,0,device_4,False
4,0,21,device_7,False
5,1,21,device_2,False
3,6,2,device_4,False
27,5,23,device_4,False
24,6,11,device_2,False
25,3,3,device_1,False
10,2,7,device_6,False
4,0,9,device_6,False
11,0,14,device_6,True
1,0,7,device_6,True
30,1,17,device_7,False
28,6,21,device_5,False
6,5,3,device_4,False
23,5,18,device_2,False
23,1,14,device_6,True
4,0,12,device_5,True
31,2,0,device_2,False
21,6,2,device_6,False
19,1,1,device_1,False
4,3,11,device_2,True
30,1,22,device_2,False
5,1,6,device_2,False
6,5,0,device_6,False
29,0,16,device_5,True
24,6,16,device_7,False
6,2,2,device_2,False
14,6,19,device_4,False
20,2,4,device_5,False
19,4,14,device_5,True
14,3,16,device_1,False
18,0,0,device_3,False
16,1,16,device_2,True
24,2,18,device_3,False
15,0,17,device_4,False
21,3,6,device_3,False
9,1,13,device_2,False
20,2,3,device_7,False
26,1,1,device_3,False
13,5,5,device_5,False
3,2,16,device_4,True
23,1,1,device_4,False
3,2,2,device_5,False
30,1,5,device_1,False
18,3,9,device_5,True
26,1,9,device_6,False
1,0,6,device_5,False
3,2,22,device_4,False
6,2,15,device_2,True
19,4,1,device_3,False
5,4,19,device_6,False
15,4,16,device_1,False
11,0,19,device_4,False
5,4,1,device_7,False
23,5,19,device_4,False
14,3,6,device_3,False
17,6,15,device_4,False
4,0,21,device_3,False
5,4,8,device_7,False
20,2,1,device_5,False
25,3,23,device_4,False
27,5,1,device_2,False
21,3,0,device_4,False
16,1,0,device_3,False
20,2,15,device_5,True
21,3,11,device_3,False
20,2,11,device_4,True
3,6,21,device_5,False
12,1,18,device_7,False
28,6,23,device_7,False
29,0,2,device_3,False
25,3,9,device_3,True
14,3,0,device_2,False
31,2,3,device_4,False
25,0,7,device_5,False
16,1,2,device_7,False
4,3,0,device_5,False
4,3,5,device_6,False
25,3,16,device_1,False
22,0,2,device_7,False
11,0,0,device_6,False
23,1,3,device_3,False
25,0,13,device_5,False
24,2,11,device_2,True
8,0,22,device_4,False
11,3,4,device_6,False
24,6,5,device_3,False
30,1,2,device_4,False
18,0,5,device_7,False
23,1,13,device_7,False
15,0,12,device_6,False
22,4,8,device_7,False
28,6,14,device_7,False
26,4,13,device_4,False
17,2,3,device_6,False
3,6,12,device_7,False
29,4,0,device_6,False
24,6,7,device_4,False
1,0,20,device_6,False
29,4,19,device_3,False
8,4,21,device_1,False
7,6,21,device_1,False
6,2,23,device_4,False
15,0,3,device_7,False
2,5,15,device_2,False
22,4,15,device_1,False
13,5,13,device_7,False
16,5,20,device_6,False
13,2,8,device_1,False
21,3,2,device_1,False
8,4,18,device_1,False
16,1,10,device_3,True
8,4,7,device_3,False
4,0,2,device_5,False
6,2,14,device_4,True
29,0,12,device_3,True
22,4,2,device_5,False
18,0,20,device_6,False
26,4,5,device_2,True
28,6,21,device_7,False
19,1,17,device_3,False
2,1,4,device_4,False
12,1,7,device_4,True
29,4,20,device_2,False
28,3,22,device_5,False
31,2,2,device_4,False
1,0,10,device_3,False
9,1,9,device_1,False
10,6,16,device_7,False
12,4,2,device_5,False
31,6,3,device_4,False
22,0,6,device_4,False
18,3,5,device_2,False
1,0,14,device_4,True
26,1,10,device_7,False
9,1,8,device_2,False
19,4,17,device_6,True
15,0,4,device_3,False
23,1,1,device_5,False
21,6,16,device_1,False
19,4,3,device_1,False
25,3,13,device_5,False
15,0,21,device_2,False
11,0,11,device_5,True
11,0,13,device_5,True
6,5,22,device_1,False
27,5,15,device_3,False
29,4,10,device_2,False
10,2,4,device_2,False
17,6,14,device_2,False
26,4,3,device_3,False
18,3,3,device_5,False
24,2,19,device_3,False
29,0,2,device_2,False
15,4,13,device_6,True
25,0,14,device_2,False
17,6,2,device_3,False
24,6,23,device_7,False
8,4,2,device_1,False
25,3,0,device_7,False
3,6,14,device_4,False
24,6,15,device_2,False
1,0,10,device_4,True
16,1,23,device_1,False
28,3,11,device_6,True
18,0,15,device_2,True
1,4,9,device_2,True
10,2,15,device_3,True
26,1,13,device_5,True
29,0,5,device_1,False
26,1,5,device_7,False
6,5,10,device_5,False
15,4,10,device_6,True
24,6,10,device_5,False
27,2,0,device_7,False
24,2,5,device_2,False
27,2,5,device_3,False
19,1,18,device_1,False
26,4,0,device_7,False
10,2,9,device_5,False
28,3,8,device_1,True
22,4,14,device_6,True
23,5,20,device_2,False
28,3,6,device_4,False
27,2,9,device_6,True
2,5,7,device_3,False
20,5,5,device_6,False
22,0,11,device_4,False
30,1,7,device_7,False
2,1,18,device_5,False
23,1,22,device_5,False
29,0,13,device_6,True
22,0,5,device_2,False
29,0,10,device_4,True
6,2,6,device_5,False
3,2,8,device_5,True
6,5,13,device_3,False
23,5,8,device_2,False
11,3,7,device_5,False
14,3,16,device_6,True
6,5,8,device_1,False
20,5,16,device_5,False
21,6,1,device_2,False
24,6,0,device_4,False
17,2,23,device_7,False
2,5,5,device_3,False
31,6,16,device_2,False
28,3,2,device_7,False
24,2,18,device_2,False
17,2,0,device_5,False
15,4,13,device_2,True
11,3,13,device_3,False
30,1,4,device_1,False
14,3,9,device_1,False
21,6,13,device_2,False
13,5,15,device_7,False
12,1,7,device_5,False
14,3,23,device_3,False
30,1,5,device_4,False
12,4,23,device_2,False
10,2,10,device_3,True
5,1,22,device_5,False
11,0,22,device_5,False
8,0,18,device_4,False
4,3,19,device_5,False
5,1,4,device_5,False
7,6,22,device_6,False
17,2,9,device_7,False
27,5,20,device_2,False
28,3,12,device_3,True
19,4,14,device_1,True
8,4,20,device_4,False
15,4,9,device_2,True
2,1,11,device_2,True
5,1,12,device_7,False
28,6,0,device_5,False
29,4,20,device_6,False
18,3,21,device_7,False
21,3,11,device_1,False
7,3,3,device_3,False
3,6,9,device_3,False
10,6,19,device_1,False
20,5,5,device_5,False
23,1,21,device_3,False
14,6,14,device_4,False
15,4,5,device_4,False
25,3,16,device_3,True
24,6,19,device_3,False
31,2,11,device_5,True
7,3,20,device_2,False
19,1,15,device_4,True
19,4,22,device_2,False
22,4,15,device_3,False
22,4,19,device_2,False
29,0,11,device_5,True
11,0,7,device_6,True
16,5,3,device_5,False
14,6,14,device_2,False
3,2,2,device_7,False
28,6,19,device_1,False
20,5,10,device_3,False
21,6,11,device_2,False
24,6,16,device_4,False
21,3,14,device_6,True
4,0,1,device_5,False
20,2,2,device_1,False
11,0,23,device_4,False
10,6,1,device_4,False
1,0,17,device_3,False
31,2,16,device_4,True
18,3,7,device_5,True
29,0,5,device_7,False
28,3,8,device_7,False
25,0,8,device_5,False
21,3,9,device_2,True
19,1,17,device_1,False
9,5,7,device_1,False
22,4,23,device_1,False
17,6,20,device_7,False
20,5,10,device_5,False
17,6,19,device_2,False
12,1,17,device_1,False
11,0,18,device_4,False
18,0,0,device_4,False
11,0,20,device_5,False
25,0,1,device_6,False
20,2,19,device_5,False
28,3,19,device_4,False
23,1,3,device_7,False
30,1,4,device_3,False
8,4,4,device_7,False
8,4,1,device_7,False
19,1,11,device_4,True
15,4,1,device_5,False
24,6,4,device_2,False
4,0,7,device_1,False
18,3,23,device_3,False
3,6,16,device_2,False
10,2,11,device_3,False
1,0,5,device_3,False
3,2,10,device_7,False
6,5,8,device_5,False
19,4,13,device_4,False
26,1,8,device_1,True
22,4,2,device_7,False
21,6,6,device_3,False
29,4,17,device_5,True
6,2,5,device_6,False
28,3,16,device_6,True
11,0,1,device_3,False
31,2,11,device_6,True
1,4,6,device_1,False
27,5,1,device_5,False
5,1,22,device_7,False
20,5,23,device_3,False
3,2,23,device_3,False
25,0,10,device_3,False
21,6,18,device_7,False
16,5,13,device_7,False
3,2,11,device_3,False
10,2,18,device_2,False
1,0,23,device_7,False
4,3,0,device_3,False
15,4,20,device_7,False
13,5,19,device_7,False
29,0,19,device_6,False
9,1,17,device_5,False
4,3,23,device_3,False
19,1,21,device_7,False
1,4,23,device_1,False
29,0,0,device_1,False
4,3,16,device_3,True
15,0,23,device_3,False
24,6,1,device_3,False
20,5,13,device_1,False
14,6,1,device_7,False
22,0,9,device_2,True
5,1,12,device_5,True
1,0,2,device_2,False
1,0,1,device_5,False
27,2,11,device_1,True
27,2,12,device_7,False
18,3,4,device_4,False
19,1,11,device_5,True
7,6,7,device_5,False
24,6,19,device_7,False
2,5,15,device_4,False
20,2,2,device_4,False
13,2,16,device_5,True
30,1,10,device_1,True
14,6,0,device_6,False
3,2,13,device_5,True
8,4,18,device_3,False
22,0,16,device_2,True
9,1,0,device_5,False
16,5,21,device_7,False
30,5,17,device_3,False
30,5,22,device_2,False
27,2,6,device_4,False
12,1,6,device_6,True
28,6,18,device_5,False
13,2,3,device_1,False
15,4,1,device_7,False
10,2,13,device_2,True
15,4,12,device_7,False
23,5,4,device_3,False
24,6,23,device_1,False
26,4,5,device_4,False
23,1,4,device_6,False
12,1,3,device_6,False
28,3,12,device_6,True
29,0,8,device_5,True
20,2,16,device_5,False
29,4,10,device_3,False
13,5,14,device_4,False
30,1,15,device_1,True
13,5,5,device_1,False
30,5,14,device_1,False
26,4,21,device_4,False
7,6,12,device_6,False
26,4,5,device_6,False
21,6,22,device_5,False
6,5,21,device_6,False
20,2,5,device_7,False
10,6,19,device_5,False
23,5,16,device_7,False
24,6,0,device_2,False
17,6,21,device_7,False
15,4,23,device_3,False
3,2,6,device_2,True
30,5,2,device_4,False
9,1,8,device_4,True
27,5,15,device_5,False
15,0,10,device_2,False
10,6,8,device_7,False
13,2,2,device_5,False
17,2,2,device_4,False
17,6,19,device_5,False
25,0,23,device_3,False
28,6,20,device_1,False
10,2,10,device_5,False
30,1,20,device_5,False
21,3,7,device_6,True
17,6,11,device_6,False
31,6,0,device_1,False
25,3,18,device_5,False
11,0,4,device_2,False
25,3,4,device_2,False
18,3,11,device_2,True
21,6,4,device_1,False
22,0,20,device_1,False
30,5,20,device_5,False
8,4,17,device_4,False
21,3,21,device_6,False
6,5,10,device_3,False
3,6,17,device_2,False
10,6,2,device_5,False
21,6,15,device_5,False
3,2,4,device_3,False
28,6,16,device_5,False
6,2,5,device_2,False
26,1,12,device_1,True
11,3,5,device_7,False
24,6,17,device_1,False
10,2,9,device_6,False
9,1,5,device_1,False
17,6,5,device_1,False
19,1,14,device_6,True
22,0,9,device_6,True
19,1,18,device_4,False
26,1,8,device_2,True
13,2,14,device_4,False
9,5,23,device_3,False
3,6,14,device_3,False
10,6,21,device_6,False
18,0,9,device_5,True
21,3,19,device_2,False
26,4,4,device_3,False
15,4,2,device_6,False
3,2,1,device_6,False
22,0,23,device_6,False
17,6,10,device_7,False
3,2,5,device_2,False
6,2,20,device_5,False
17,2,22,device_4,False
1,4,15,device_4,False
30,5,13,device_1,False
30,5,4,device_4,False
24,6,21,device_5,False
7,3,4,device_7,False
29,4,9,device_2,False
21,6,7,device_4,False
12,4,9,device_6,True
14,3,14,device_2,True
26,1,19,device_6,False
18,0,15,device_7,False
1,0,9,device_4,True
16,5,20,device_7,False
30,1,8,device_4,True
13,5,13,device_5,False
1,4,17,device_4,False
4,3,14,device_6,True
17,6,20,device_2,False
13,2,8,device_2,True
6,2,20,device_6,False
19,1,0,device_6,False
6,2,5,device_4,False
29,0,21,device_4,False
28,3,14,device_5,True
23,1,20,device_3,False
28,3,2,device_6,False
7,3,17,device_4,True
14,3,2,device_7,False
3,2,18,device_1,False
10,6,22,device_4,False
8,0,12,device_6,True
26,1,12,device_2,True
25,0,11,device_1,False
20,2,8,device_1,False
19,4,12,device_6,True
27,5,3,device_7,False
18,3,0,device_4,False
19,4,8,device_4,False
9,5,0,device_4,False
7,3,17,device_2,True
4,3,19,device_7,False
6,2,3,device_3,False
22,4,18,device_1,False
21,3,13,device_7,False
27,5,5,device_1,False
9,1,7,device_5,False
17,6,16,device_5,False
19,4,21,device_1,False
29,0,20,device_1,False
15,4,5,device_1,False
26,4,5,device_1,False
9,5,19,device_5,False
14,6,18,device_5,False
26,4,12,device_1,True
4,3,1,device_6,False
19,1,14,device_5,True
20,5,10,device_1,False
12,4,7,device_1,True
24,6,15,device_4,False
2,1,15,device_5,True
8,0,10,device_4,True
10,6,0,device_3,False
15,4,21,device_5,False
9,5,22,device_3,False
15,0,21,device_3,False
24,6,5,device_7,False
18,3,20,device_3,False
18,0,22,device_1,False
30,5,8,device_5,False
19,1,9,device_7,False
4,3,9,device_5,True
18,3,12,device_7,False
24,6,9,device_2,False
11,3,15,device_1,True
4,0,1,device_6,False
23,1,16,device_7,False
7,6,3,device_6,False
26,4,22,device_2,False
19,4,20,device_4,False
12,4,18,device_3,False
8,4,3,device_5,False
16,5,11,device_1,False
28,6,20,device_6,False
22,4,11,device_2,True
13,5,13,device_4,False
4,3,14,device_1,True
18,0,15,device_4,False
3,2,22,device_1,False
25,0,18,device_5,False
23,5,2,device_7,False
20,5,8,device_5,False
18,0,22,device_6,False
3,6,23,device_6,False
2,5,21,device_5,False
12,1,23,device_4,False
23,5,6,device_4,False
22,0,22,device_4,False
22,0,17,device_2,False
29,0,14,device_2,True
30,5,1,device_2,False
11,3,16,device_5,True
11,3,22,device_7,False
29,0,9,device_1,True
13,2,6,device_1,False
8,4,3,device_3,False
28,3,12,device_5,True
12,1,13,device_5,True
13,2,9,device_1,False
25,0,19,device_1,False
9,1,11,device_5,True
20,2,8,device_4,True
13,2,1,device_4,False
2,1,1,device_7,False
25,0,6,device_3,False
19,1,3,device_5,False
4,3,0,device_1,False
30,1,1,device_3,False
29,0,6,device_6,True
9,1,18,device_3,False
1,4,12,device_1,False
23,1,19,device_3,False
18,3,0,device_2,False
21,3,0,device_5,False
25,0,23,device_6,False
9,1,20,device_3,False
14,3,20,device_7,False
14,3,7,device_5,False
15,4,12,device_1,False
19,4,0,device_3,False
20,5,4,device_5,False
7,6,13,device_7,False
21,6,21,device_5,False
4,3,15,device_2,True
23,5,9,device_2,False
10,2,15,device_4,True
9,5,12,device_5,False
16,1,1,device_2,False
27,5,2,device_2,False
9,5,2,device_5,False
14,3,4,device_3,False
20,5,20,device_1,False
11,0,2,device_6,False
30,5,8,device_6,False
28,6,9,device_5,False
13,5,1,device_3,False
19,1,22,device_3,False
8,0,18,device_7,False
20,2,18,device_1,False
31,2,15,device_7,False
29,4,15,device_6,True
16,5,12,device_3,False
21,6,23,device_2,False
10,6,4,device_5,False
23,1,6,device_3,False
5,4,2,device_6,False
2,1,9,device_4,True
8,4,23,device_4,False
22,0,0,device_2,False
13,2,0,device_5,False
18,0,1,device_2,False
26,1,17,device_5,False
12,1,3,device_3,False
31,6,13,device_6,False
21,6,20,device_1,False
6,2,11,device_7,True
10,6,14,device_4,False
9,5,21,device_5,False
8,4,23,device_3,False
19,1,17,device_6,True
21,3,13,device_1,False
8,4,18,device_2,False
4,3,17,device_6,True
23,5,18,device_1,False
26,4,23,device_2,False
7,3,7,device_6,True
11,0,7,device_2,True
3,2,15,device_6,True
16,5,4,device_1,False
5,4,10,device_7,False
15,0,6,device_1,False
5,4,11,device_3,False
31,6,20,device_7,False
14,6,18,device_4,False
21,3,22,device_1,False
26,1,7,device_1,True
18,3,6,device_5,False
30,1,15,device_7,False
30,5,7,device_3,False
23,5,6,device_3,False
25,3,7,device_6,True
21,3,5,device_2,False
23,5,9,device_4,False
7,3,2,device_5,False
28,6,19,device_5,False
17,6,13,device_1,False
4,0,7,device_5,False
27,2,17,device_2,True
24,6,19,device_1,False
6,5,14,device_2,False
16,1,10,device_7,False
7,3,4,device_2,False
17,2,22,device_6,False
10,2,8,device_5,False
23,5,23,device_2,False
18,3,14,device_5,True
20,2,0,device_3,False
9,5,3,device_3,False
20,5,7,device_3,False
3,2,12,device_4,True
26,1,10,device_5,False
3,6,10,device_1,False
16,5,11,device_4,False
14,6,16,device_5,False
27,5,7,device_1,False
18,0,2,device_5,False
7,6,10,device_2,False
14,6,20,device_6,False
24,6,6,device_7,False
26,1,22,device_6,False
10,2,17,device_5,True
27,5,18,device_5,False
10,6,10,device_4,False
15,0,12,device_7,False
12,1,20,device_7,False
3,6,20,device_7,False
14,3,0,device_6,False
22,0,4,device_1,False
10,2,0,device_4,False
29,4,22,device_7,False
18,3,22,device_3,False
9,5,15,device_3,False
3,6,5,device_6,False
9,5,11,device_4,False
8,0,20,device_7,False
19,4,22,device_3,False
31,2,4,device_1,False
29,4,17,device_6,True
5,1,17,device_3,True
6,2,18,device_2,False
30,5,16,device_6,False
15,4,9,device_5,True
2,1,6,device_7,False
29,4,0,device_3,False
20,2,9,device_2,False
26,4,9,device_2,True
28,6,6,device_7,False
16,1,9,device_5,False
25,3,19,device_2,False
31,2,5,device_6,False
22,0,21,device_1,False
29,4,8,device_7,False
22,4,9,device_6,True
27,2,1,device_3,False
13,2,0,device_1,False
12,4,9,device_3,True
7,3,6,device_4,False
21,3,1,device_7,False
4,0,4,device_4,False
29,4,4,device_5,False
16,1,19,device_7,False
4,3,9,device_2,True
12,4,8,device_1,True
11,3,6,device_7,False
2,1,0,device_5,False
29,4,23,device_3,False
15,4,14,device_7,False
11,0,8,device_7,False
23,5,1,device_5,False
26,4,16,device_3,False
9,5,23,device_5,False
9,5,10,device_4,False
18,0,23,device_5,False
14,3,9,device_6,True
28,3,12,device_2,True
26,4,15,device_1,False
26,4,10,device_5,False
30,5,2,device_2,False
21,3,7,device_2,False
15,4,17,device_7,False
24,6,13,device_5,False
3,2,3,device_2,False
9,5,12,device_6,False
12,4,16,device_4,False
9,5,12,device_4,False
29,4,2,device_7,False
6,5,21,device_4,False
9,1,21,device_7,False
3,2,19,device_4,False
24,2,17,device_1,True
30,1,21,device_6,False
5,4,10,device_5,False
3,2,11,device_4,True
9,5,17,device_4,False
23,1,7,device_6,True
9,5,23,device_1,False
8,4,10,device_2,True
26,4,12,device_7,False
15,4,21,device_7,False
8,4,1,device_5,False
9,1,11,device_2,False
14,6,23,device_5,False
3,2,4,device_4,False
17,6,3,device_5,False
10,6,6,device_6,False
31,2,0,device_5,False
13,2,7,device_7,False
30,5,10,device_2,False
16,5,5,device_3,False
10,6,11,device_1,False
29,0,20,device_5,False
26,4,1,device_1,False
3,2,23,device_2,False
17,6,13,device_2,False
2,5,9,device_7,False
14,6,9,device_1,False
9,1,13,device_1,False
20,2,22,device_1,False
14,6,11,device_1,False
11,0,5,device_4,False
24,2,21,device_3,False
16,1,20,device_2,False
16,5,23,device_4,False
28,6,13,device_6,False
5,4,21,device_2,False
3,6,15,device_3,False
20,5,18,device_6,False
31,2,4,device_2,False
4,0,3,device_1,False
4,0,14,device_7,True
28,3,15,device_7,True
23,5,4,device_7,False
18,0,23,device_3,False
19,4,17,device_5,False
8,4,7,device_6,True
23,5,0,device_2,False
29,0,9,device_2,True
26,1,6,device_3,False
14,3,4,device_4,False
19,1,9,device_6,True
4,0,16,device_3,True
3,6,23,device_4,False
5,4,2,device_5,False
10,6,7,device_6,False
23,5,15,device_1,False
7,3,19,device_3,False
5,4,21,device_6,False
3,2,18,device_3,False
9,5,2,device_4,False
9,5,4,device_6,False
27,5,1,device_1,False
11,3,0,device_7,False
6,2,19,device_7,False
16,5,21,device_1,False
23,5,0,device_3,False
23,1,21,device_7,False
4,0,10,device_4,False
9,5,20,device_6,False
5,1,13,device_3,False
16,5,19,device_2,False
24,2,13,device_7,False
22,0,7,device_7,False
23,5,14,device_2,False
31,6,12,device_2,False
29,4,22,device_5,False
1,4,4,device_2,False
17,6,18,device_3,False
23,1,18,device_2,False
11,0,15,device_7,False
19,1,23,device_4,False
25,3,12,device_6,True
9,5,20,device_7,False
6,2,15,device_4,True
30,5,19,device_1,False
13,2,23,device_6,False
13,5,0,device_5,False
22,0,10,device_4,False
7,3,7,device_4,True
21,3,23,device_3,False
6,5,5,device_5,False
20,2,20,device_6,False
3,6,13,device_1,False
30,1,18,device_1,False
11,0,11,device_7,False
5,4,1,device_6,False
20,5,2,device_3,False
